Farmer_id,farmer_consent_form,district,number_of_coffee_farms_owned,farmer_head_of_family,number_of_household_members,farmer_member_coffee_org,name_of_coffee_org,farmer_part_of_carbon_project,carbon_project_name,farmer_has_mobile_money_wallet,land_agri_or_forest,land_documents,land_documents_other,any_land_dispute,any_land_dispute_details,protect_water_sources,protect_water_sources_details,use_organic_waste,use_organic_waste_details,harvest_wood_farm,harvest_wood_farm_regulations,harvest_wood_farm_regulations_details,interact_leaders_farming_activities,interact_leaders_farming_activities_details,workers_treatment,workers_treatment_details,pay_min_wage,pay_min_wage_details,underage_workers,underage_workers_details,workers_follow_schedule,workers_follow_schedule_details,workers_aware_of_rights,workers_aware_of_rights_details,pay_taxes,pay_taxes_details,corruption_practices_observed,corruption_practices_observed_details,gps_center_accuracy,gps_center_altitude,farm_size,coffee_trees_farmers_estimate,number_productive_trees,date_of_planting,percent_Arabica_grown,percent_Robusta_grown,crops_grown,crop_grown_other,irrigation_method,gap,male_workers,female_workers,temp_workers,permanent_workers,local_workers,immigrant_workers,2022_production_FAQ,2023_production_FAQ,2022_production_kiboko,2023_production_kiboko,2022_production_green_cherries,2023_production_green_cherries,sell_coffee_to,primary_buyer,primary_buyer_other
F-1405,1.0,Luwero,1,yes,1.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.665,1172.067,0.437453,1350.0,1200.0,2019-02-22 03:00:00Z,25-50%,50-75%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,0.0,0.0,,750.0,,3000.0,,1500.0,At a hulling station,Hulling Station representative,
F-1406,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,Yes,,no,,yes,,yes,,yes,,no,,0.86419916,1110.96,0.921335,800.0,800.0,2004-04-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],1.0,2.0,3.0,0.0,0.0,0.0,8000.0,6000.0,9000.0,9000.0,,8000.0,It's picked from your farm,Cooperative representative,
F-1407,1.0,Mukono,1,no,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.8898578,1050.175,0.811026,1500.0,1000.0,2000-05-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",8.0,2.0,4.0,6.0,10.0,0.0,900.0,900.0,2000.0,2000.0,1000.0,1000.0,It's picked from your farm,Supplier,
F-1408,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.648001,1084.40319824218,0.19085,850.0,800.0,1996-05-09 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,0.0,0.0,800.0,400.0,1600.0,1600.0,,800.0,It's picked from your farm,Supplier,
F-1409,1.0,Kayunga,2025-05-10 00:00:00,yes,6.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.216,1077.64855957031,0.670016,100.0,80.0,2005-04-10 03:00:00Z,0-25%,75-100%,['Beans'],,Irrigated,['Using Fertilizers'],10.0,5.0,10.0,30.0,3.0,2.0,150.0,100.0,100.0,100.0,,150.0,It's picked from your farm,Supplier,
F-1410,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.8,1068.3,0.755203,1400.0,1300.0,2001-08-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding']",2.0,1.0,2.0,1.0,3.0,0.0,910.0,1000.0,2000.0,2200.0,1300.0,1500.0,It's picked from your farm,Supplier,
F-1411,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.7504087,1095.285,0.233249,1200.0,1000.0,2014-06-07 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",5.0,3.0,3.0,5.0,8.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1412,1.0,Kayunga,1,yes,9.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.248,1080.6,0.53429,800.0,700.0,1999-09-11 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],4.0,2.0,2.0,4.0,6.0,0.0,700.0,600.0,1400.0,1400.0,,700.0,At a hulling station,Supplier,
F-1413,1.0,Kayunga,1,yes,14.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.0,1036.5,0.993952,600.0,400.0,2000-05-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",1.0,3.0,2.0,2.0,4.0,0.0,200.0,1800.0,400.0,400.0,,200.0,It's picked from your farm,Hulling Station representative,
F-1414,1.0,Kayunga,1,yes,10.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.7,1054.8,1.143559,1850.0,1800.0,1999-04-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Using Fertilizers', 'Weeding', 'Intercropping']",2.0,1.0,2.0,0.0,1.0,0.0,2700.0,2500.0,5400.0,5400.0,,2700.0,It's picked from your farm,Supplier,
F-1415,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.1,1086.1,0.218822,1050.0,1000.0,2011-08-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Weeding', 'Intercropping']",2.0,1.0,1.0,2.0,3.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1416,1.0,Luwero,2,yes,7.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1148.1,1.16282,1250.0,1200.0,2019-09-04 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding']",3.0,3.0,3.0,6.0,6.0,0.0,1500.0,1350.0,2500.0,2500.0,,1500.0,It's picked from your farm,Supplier,
F-1417,,Luwero,3,Yes,5.0,No,,No,,Yes,100% Agricultural,Customary,,No,,Yes,,No,,No,,,No,No interaction with cultural leaders,Yes,,Yes,,No,No child labor employed,No,,Yes,,No,,No,No corruption observed,,,4.487233,1200.0,881.0,2013-05-29 03:00:00Z,0-25%,75-100%,,,Rainfed,"Mulching, Pruning",10.0,5.0,3.0,3.0,5.0,0.0,,583.0,,1829.0,,1541.0,Luwero,Local Trader,
F-1418,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.8,1066.8,0.544342,1050.0,1000.0,2010-07-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",3.0,2.0,3.0,2.0,5.0,0.0,1000.0,850.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1419,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1084.8,0.333727,950.0,900.0,2018-08-12 03:00:00Z,0-25%,75-100%,['Beans'],,Rainfed,"['Intercropping', 'Weeding']",5.0,4.0,9.0,2.0,11.0,0.0,900.0,800.0,1900.0,1900.0,,900.0,It's picked from your farm,Supplier,
F-1420,1.0,Kayunga,1,yes,5.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,5.9,1035.5,0.956609,1000.0,1000.0,2000-08-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding']",3.0,1.0,3.0,1.0,4.0,0.0,1000.0,800.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1421,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,8.981,1040.69999999999,2.353535,1000.0,800.0,2000-04-14 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Using Fertilizers', 'Intercropping', 'Weeding']",2.0,1.0,0.0,3.0,3.0,0.0,350.0,300.0,700.0,700.0,,350.0,It's picked from your farm,Supplier,
F-1422,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,10.176,1070.0,0.17284,1200.0,1000.0,2000-04-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],0.0,1.0,0.0,1.0,0.0,0.0,2000.0,2500.0,2500.0,3000.0,2300.0,3000.0,It's picked from your farm,other,
F-1423,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.93627554,1078.895,0.238883,1700.0,1500.0,2000-08-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",8.0,3.0,3.0,8.0,11.0,0.0,1500.0,1350.0,3000.0,3000.0,,1500.0,It's picked from your farm,Supplier,
F-1424,1.0,Kayunga,1,yes,6.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.9253566,1071.124,1.106834,1200.0,1000.0,2000-02-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",7.0,4.0,7.0,4.0,11.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1425,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.825,1053.3,0.409894,1300.0,1000.0,2000-06-08 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",8.0,2.0,2.0,8.0,10.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1426,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.6893632,1032.957,0.655254,1700.0,1500.0,2013-05-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",8.0,6.0,6.0,8.0,14.0,0.0,1500.0,1350.0,3000.0,3000.0,,1500.0,It's picked from your farm,Supplier,
F-1427,,Nakaseke,3,Yes,2.0,No,,No,,Yes,100% Agricultural,Lease,,No,,Yes,,No,,No,,,Yes,No interaction with cultural leaders,Yes,,Yes,,No,No child labor employed,Yes,,Yes,,Yes,,No,No corruption observed,,,3.308784,500.0,1638.0,2004-04-05 03:00:00Z,0-25%,75-100%,"Maize, Beans",,Irrigated,"Intercropping, Soil Testing",11.0,6.0,4.0,0.0,9.0,0.0,,679.0,,3376.0,,1656.0,Nakaseke,Local Trader,
F-1428,1.0,Luwero,1,yes,4.0,no,,no,,yes,Agricultural Use,Title,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.002,1145.46,0.254801,420.0,1260.0,2000-05-10 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Pruning'],2.0,1.0,0.0,3.0,3.0,0.0,,1260.0,,2700.0,,1350.0,It's picked from your farm,Supplier,
F-1429,1.0,Luwero,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,20.764,1069.0,2.901874,1450.0,1400.0,2008-03-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",5.0,2.0,3.0,4.0,7.0,0.0,1330.0,1230.0,910.0,910.0,,1330.0,It's picked from your farm,Supplier,
F-1430,1.0,Kayunga,1,yes,20.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,12.234,1053.5,0.146532,800.0,700.0,2000-11-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],6.0,4.0,0.0,10.0,10.0,0.0,700.0,550.0,1400.0,1400.0,,700.0,At a hulling station,Supplier,
F-1431,1.0,Kayunga,1,no,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.9,1140.8,0.294524,1250.0,1200.0,1999-08-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",4.0,4.0,2.0,6.0,8.0,0.0,1250.0,1200.0,2500.0,2500.0,,1250.0,It's picked from your farm,Supplier,
F-1432,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.0,1057.4,1.251956,1150.0,1100.0,2018-05-30 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Intercropping', 'Weeding']",5.0,7.0,7.0,4.0,12.0,0.0,1200.0,1100.0,2400.0,2400.0,,1200.0,At a hulling station,Supplier,
F-1433,1.0,Mukono,1,yes,1.0,no,,no,,no,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.4,1076.6,0.362701,1050.0,1000.0,1990-08-12 03:00:00Z,0-25%,75-100%,['Beans'],,Rainfed,"['Intercropping', 'Weeding']",8.0,3.0,5.0,6.0,11.0,0.0,1000.0,1000.0,2500.0,2500.0,1200.0,1200.0,It's picked from your farm,Supplier,
F-1434,1.0,Kayunga,1,yes,30.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.2,1078.2,2.276402,1320.0,1300.0,1990-03-06 03:00:00Z,0-25%,75-100%,"['Bananas', 'other']",Cassava,Rainfed,['Intercropping'],6.0,0.0,6.0,0.0,6.0,0.0,1300.0,650.0,2600.0,2600.0,,1300.0,It's picked from your farm,Supplier,
F-1435,1.0,Kayunga,1,no,3.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.3,1098.8,0.299827,950.0,900.0,2011-01-01 03:00:00Z,0-25%,75-100%,"['Bananas', 'Tobacco']",,Both(Rainfed+Irrigated),"['Using Fertilizers', 'Weeding', 'Intercropping']",1.0,0.0,0.0,1.0,0.0,0.0,900.0,400.0,1800.0,1800.0,,900.0,It's picked from your farm,Supplier,
F-1436,1.0,Kayunga,2025-05-10 00:00:00,yes,4.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.216,1072.83142089843,0.362405,100.0,80.0,2006-10-10 03:00:00Z,0-25%,75-100%,['Beans'],,Irrigated,['Using Fertilizers'],10.0,5.0,10.0,30.0,3.0,2.0,150.0,100.0,100.0,100.0,,150.0,It's picked from your farm,Supplier,
F-1437,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.6,1050.69999999999,0.626739,1050.0,1000.0,2005-11-11 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",3.0,2.0,3.0,2.0,5.0,0.0,1000.0,850.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1438,,Nakaseke,2,Yes,5.0,No,,No,,Yes,100% Agricultural,Customary,,No,,Yes,,Yes,,No,,,Yes,,Yes,,Yes,,No,No child labor employed,No,,Yes,,Yes,,No,No corruption observed,,,2.759394,175.0,1138.0,2016-08-11 03:00:00Z,0-25%,75-100%,"Maize, Beans",,Rainfed,"Intercropping, Soil Testing",4.0,5.0,8.0,3.0,6.0,0.0,,782.0,,3549.0,,1075.0,Nakaseke,Local Trader,
F-1439,,Nakaseke,2,Yes,5.0,No,,No,,Yes,100% Agricultural,Customary,,No,,Yes,,Yes,,No,,,Yes,,Yes,,Yes,,No,No child labor employed,No,,Yes,,Yes,,No,No corruption observed,,,2.673856,100.0,1138.0,2016-05-11 03:00:00Z,0-25%,75-100%,"Maize, Beans",,Rainfed,"Intercropping, Soil Testing",4.0,5.0,8.0,3.0,6.0,0.0,,782.0,,3549.0,,1075.0,Nakaseke,Local Trader,
F-1440,1.0,Kayunga,1,yes,8.0,no,,no,,no,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1083.5,0.4092,4000.0,1000.0,2000-04-24 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Weeding', 'Intercropping']",2.0,1.0,0.0,3.0,1.0,0.0,1900.0,1900.0,4000.0,4000.0,2000.0,2000.0,It's picked from your farm,Supplier,
F-1441,1.0,Kayunga,1,yes,4.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.3,1050.9,1.287942,1050.0,1000.0,2013-06-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Intercropping', 'Weeding']",4.0,4.0,5.0,3.0,8.0,0.0,1000.0,850.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1442,1.0,Luwero,More than 10,yes,4.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,9.744,1066.6,0.769651,450.0,100.0,1996-02-02 03:00:00Z,0-25%,75-100%,['Millet'],,Both(Rainfed+Irrigated),['Pruning'],3.0,1.0,1.0,1.0,1.0,1.0,4500.0,4050.0,9000.0,9000.0,,4500.0,It's picked from your farm,Supplier,
F-1443,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.85423565,1041.309,0.624072,1200.0,1000.0,1975-04-07 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",6.0,5.0,5.0,6.0,11.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1444,1.0,Kayunga,1,yes,3.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.6,1049.0,0.927284,450.0,400.0,2009-08-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Intercropping'],3.0,3.0,2.0,4.0,6.0,0.0,450.0,450.0,1000.0,1000.0,500.0,500.0,At a hulling station,Supplier,
F-1445,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,3.0,1078.1,1.037306,750.0,700.0,2021-04-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Weeding', 'Intercropping']",1.0,1.0,0.0,2.0,2.0,0.0,750.0,600.0,1500.0,1500.0,,750.0,It's picked from your farm,Supplier,
F-1446,,Nakaseke,2,Yes,10.0,No,,No,,Yes,100% Agricultural,Customary,,No,,Yes,,Yes,,No,,,No,No interaction with cultural leaders,Yes,,Yes,,No,No child labor employed,Yes,,Yes,,Yes,,No,No corruption observed,,,5.638672,450.0,624.0,2007-09-12 03:00:00Z,0-25%,75-100%,"Matoke, Groundnuts",,Rainfed,"Mulching, Pruning",3.0,11.0,9.0,0.0,4.0,0.0,,763.0,,3453.0,,1681.0,Nakaseke,Local Trader,
F-1447,1.0,Kayunga,More than 10,yes,6.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.433,1097.9,1.529311,1050.0,1000.0,2000-03-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Millet']",,Both(Rainfed+Irrigated),['Using Fertilizers'],4.0,23.0,15.0,65.0,80.0,1.0,80.0,65.0,900.0,900.0,,80.0,At a hulling station,Supplier,
F-1448,1.0,Kayunga,1,yes,5.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,7.0,1049.4,0.664646,1000.0,1000.0,2005-02-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding']",3.0,1.0,4.0,1.0,4.0,0.0,1000.0,800.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
F-1449,1.0,Kayunga,1,yes,10.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,7.1,1065.4,0.640018,1200.0,1000.0,1999-12-12 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Weeding'],5.0,3.0,2.0,6.0,8.0,0.0,1000.0,850.0,2000.0,2000.0,,1000.0,At a hulling station,Supplier,
F-1450,1.0,Kayunga,1,yes,6.0,no,,no,,no,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,0.6795627,1106.517,0.5346,1700.0,1500.0,1995-04-07 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",5.0,4.0,4.0,4.0,10.0,0.0,1500.0,1350.0,3000.0,3000.0,,1500.0,At a hulling station,Supplier,
F-1451,1.0,Kayunga,1,yes,4.0,no,,no,,no,Agricultural Use,Title,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,17.217,1094.4,0.363878,850.0,800.0,2013-12-12 03:00:00Z,0-25%,75-100%,"['Bananas', 'Cocoa']",,Rainfed,"['Using Fertilizers', 'Weeding', 'Intercropping']",0.0,1.0,0.0,1.0,0.0,0.0,900.0,400.0,1600.0,1600.0,,900.0,It's picked from your farm,Supplier,
F-1452,,Luwero,1,Yes,7.0,No,,No,,Yes,100% Agricultural,Deed of Property,,No,,Yes,,Yes,,No,,,No,,Yes,Issues with equal pay reported,Yes,,No,No child labor employed,Yes,,Yes,,Yes,,No,No corruption observed,,,3.765637,1000.0,3933.0,,0-25%,75-100%,"Maize, Beans",,Rainfed,"Composting, Pest Management",4.0,4.0,10.0,0.0,7.0,0.0,,449.0,,2947.0,,2372.0,Luwero,Local Trader,
F-1453,1.0,Kayunga,1,yes,7.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,Yes,,no,,yes,,yes,,yes,,no,,14.541,1048.016,0.203134,1000.0,1000.0,1968-05-11 03:00:00Z,0-25%,75-100%,"['Bananas', 'Beans']",,Rainfed,"['Pruning', 'Weeding']",0.0,0.0,0.0,0.0,3.0,0.0,1000.0,950.0,2000.0,2000.0,,1000.0,It's picked from your farm,Hulling Station representative,
F-1454,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.0,1055.7,0.594243,1800.0,1500.0,2000-04-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Using Fertilizers', 'Pruning', 'Weeding', 'Intercropping']",8.0,6.0,6.0,8.0,14.0,0.0,1500.0,1350.0,3000.0,3000.0,,1500.0,It's picked from your farm,Supplier,
F-1455,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Customary,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.1944475,1076.858,0.23793,1700.0,1500.0,2013-06-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",5.0,4.0,4.0,5.0,9.0,0.0,1500.0,1350.0,3000.0,3000.0,,1500.0,At a hulling station,Supplier,
F-1456,1.0,Kayunga,1,yes,8.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,2.7,1047.0,0.464864,850.0,800.0,1985-08-12 03:00:00Z,0-25%,75-100%,['Beans'],,Rainfed,['Intercropping'],7.0,6.0,8.0,5.0,13.0,0.0,7500.0,7500.0,1600.0,1600.0,800.0,800.0,It's picked from your farm,Supplier,
F-1457,,Nakaseke,5,Yes,5.0,No,,No,,Yes,100% Agricultural,Lease,,No,,Yes,,Yes,,No,,,Yes,,Yes,,Yes,,No,No child labor employed,Yes,,Yes,,Yes,,No,No corruption observed,,,4.062033,240.0,512.0,2000-03-04 03:00:00Z,0-25%,75-100%,,,Rainfed,"Mulching, Pruning",6.0,6.0,2.0,3.0,4.0,0.0,,1043.0,,3422.0,,1186.0,Nakaseke,Local Trader,
F-1458,1.0,Kayunga,1,no,2.0,no,,no,,no,Natural forest,Customary,,no,,yes,,yes,,yes,yes,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.7,1113.6,0.284725,800.0,600.0,2011-09-09 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,['Using Fertilizers'],1.0,1.0,2.0,1.0,0.0,0.0,800.0,400.0,1200.0,1200.0,,800.0,It's picked from your farm,Supplier,
F-1459,1.0,Kayunga,1,yes,6.0,no,,no,,yes,Agricultural Use,Agreement/lease,,no,,yes,,yes,,no,,,yes,,yes,,yes,,no,,yes,,yes,,yes,,no,,1.4819472,1050.434,1.396661,1300.0,1000.0,2015-04-08 03:00:00Z,0-25%,75-100%,['Bananas'],,Rainfed,"['Pruning', 'Weeding', 'Intercropping']",6.0,4.0,4.0,6.0,10.0,0.0,1000.0,900.0,2000.0,2000.0,,1000.0,It's picked from your farm,Supplier,
